,created_time,id,message
845,2011-12-21T03:18:01+0000,10218552285255958_2887386781359,"¿Soy el único que no ve ""Los 80""?...Eso de no tener tv..."
846,2011-12-18T00:05:40+0000,10218552285255958_2868259223182,Pobreloa ctm !!
847,2011-12-15T16:55:12+0000,10218552285255958_2854498079162,"Felicitaciones!!! nunca habían ganado algo importante y al principio nadie daba un peso por ellos, y con buen fútbol taparon bocas y aunque tengamos rivalidad entre nuestra gente se merecen las felicitaciones. Por todo esto y por ser un equipo revelacion, felicito a Juan Aurich, Flamante campeón del futbol Peruano 2011."
848,2011-12-15T13:22:46+0000,10218552285255958_2853584056312,Nuevamente reitero mis felicitaciones a todos los chunchos de toda la familia colocolina. Cualquier padre estaría orgulloso de un hijo.
849,2011-12-15T05:33:36+0000,10218552285255958_2852397786656,"Felicidades al 2do mejor equipo de Chile por su copa de cartón . Se unen a otros gloriosos equipos sudamericanos como Cienciano de Perú, Arsenal de Argentina y Pachucha de México , etc."
850,2011-12-08T13:16:54+0000,10218552285255958_2801713839589,Recuento de daños : 0 %
851,2011-11-26T18:55:17+0000,10218552285255958_222624071143284,http://www.youtube.com/watch?v=YLp8uJ4TdiU
852,2011-11-22T03:44:16+0000,10218552285255958_150403875059097,http://www.youtube.com/watch?v=cCfpK2tQzbI&feature=related
853,2011-10-24T16:09:11+0000,10218552285255958_237314909655934,
854,2011-10-22T00:40:27+0000,10218552285255958_2550760925923,
855,2011-10-22T00:40:19+0000,10218552285255958_2550759245881,
856,2011-10-22T00:40:17+0000,10218552285255958_2550758885872,
857,2011-10-21T22:46:31+0000,10218552285255958_2550441677942,
858,2011-10-06T01:41:57+0000,10218552285255958_2493681058962,Steve Jobs se fue al iCloud
859,2011-10-05T23:42:03+0000,10218552285255958_2493309129664,"""Nunca contengas un pedo, si los detienes suben por tu columna vertebral a tu cerebro , y de ahí salen ideas de mierda"". Jaidefinichon.com"
860,2011-10-03T03:54:42+0000,10218552285255958_102643263178773,http://www.youtube.com/watch?v=rywUS-ohqeE&feature=related
861,2011-09-30T04:31:36+0000,10218552285255958_167869569964845,http://www.youtube.com/watch?v=SR6iYWJxHqs&ob=av2e
862,2011-09-27T01:01:37+0000,10218552285255958_2460732355265,"""Maricón es el que estudió gratis y después lucra con la educación"""
863,2011-09-25T17:04:30+0000,10218552285255958_2455399701952,Para los que dicen que hay que aprobar Hidroaysen...el apagón de ayer fue por problemas en la distribución...no en la generación...
864,2011-09-25T01:22:28+0000,10218552285255958_2453420212466,con el pelo corto...me depilo las cejas y parezco un wachiturro ¬¬
865,2011-09-25T00:20:15+0000,10218552285255958_2453278768930,Apagón !!!!
866,2011-09-20T23:08:49+0000,10218552285255958_2439214017320,how much wood would a woodchuck chuck if a woodchuck could chuck wood ?
867,2011-09-19T04:28:07+0000,10218552285255958_194317993972572,http://www.youtube.com/watch?v=i-Q2P_3srns&feature=related
868,2011-09-17T23:49:09+0000,10218552285255958_162903047126693,Un día de fiestas patrias...
869,2011-09-17T11:41:05+0000,10218552285255958_2425859763472,3 días más por sobrevivir...
870,2011-09-17T11:37:00+0000,10218552285255958_249290391779986,http://www.youtube.com/watch?v=aw1pzqxVWjU
871,2011-09-09T00:23:54+0000,10218552285255958_2394421937546,Me encontré con mi compañerita de Liceo en el ascensor de mi depto :)... Chico el mundo...Carolina Pavicich
872,2011-09-06T04:47:49+0000,10218552285255958_226062337443329,
873,2011-09-05T23:53:57+0000,10218552285255958_255122727854540,http://www.youtube.com/watch?v=vQQ2Ln8KxbI&feature=related
874,2011-09-02T23:26:38+0000,10218552285255958_2376124320117,Murió Camiroaga ?
875,2011-08-29T02:05:10+0000,10218552285255958_109865922450473,http://www.youtube.com/watch?v=gnSxtv5BnZo
876,2011-08-28T04:31:32+0000,10218552285255958_2360465688661,está temblando-.....wiiii :)
877,2011-08-26T23:43:34+0000,10218552285255958_188983937838855,http://www.vimeo.com/21081887
878,2011-08-26T02:23:23+0000,10218552285255958_2354919110000,
879,2011-08-18T02:13:24+0000,10218552285255958_2333149765780,"""Aló, con la casa de la Cultura? - Si, conchetumadre."""
880,2011-08-16T04:23:27+0000,10218552285255958_205099712879008,http://www.youtube.com/watch?v=Q4udfqEzu5c
881,2011-08-09T23:45:33+0000,10218552285255958_174782855928753,A una calle de mi casa....
882,2011-08-08T06:28:45+0000,10218552285255958_231129470261673,
883,2011-08-05T03:21:53+0000,10218552285255958_229217267121095,
884,2011-08-05T00:12:44+0000,10218552285255958_2300571231337,cacerolazo o idea mía a esta hora ?
885,2011-07-27T00:38:00+0000,10218552285255958_2278606522233,Shakira le pidió a Piqué que le presente el niño maravila.....
886,2011-07-24T03:22:26+0000,10218552285255958_247176651968561,
887,2011-07-14T00:36:16+0000,10218552285255958_162322200507857,http://www.youtube.com/watch?v=FgBi1coi17k
888,2011-07-09T18:48:45+0000,10218552285255958_247424811936263,ajajajajajajajajjajajajjajajajajajaja
889,2011-07-05T02:41:05+0000,10218552285255958_186556931400709,http://www.youtube.com/watch?v=mMncF78KW7E
890,2011-06-20T05:53:25+0000,10218552285255958_209896255720418,http://www.youtube.com/watch?v=eh6aWVnTLP0
891,2011-06-11T22:51:59+0000,10218552285255958_110511905706781,
892,2011-05-28T18:57:29+0000,10218552285255958_2106872308985,Javier Hernández viendo a Javier Hernández y Xavy Hernández :)
893,2011-05-28T07:12:28+0000,10218552285255958_186934148023443,http://www.youtube.com/watch?v=wFpeM3fxJoQ&feature=player_embedded#at=302
894,2011-05-18T23:33:15+0000,10218552285255958_211287195570114,:S
895,2011-05-17T00:48:36+0000,10218552285255958_131250586948971,http://www.youtube.com/watch?v=wzSVOcgKq04&feature=player_embedded
896,2011-05-16T22:21:01+0000,10218552285255958_218495364845520,http://www.youtube.com/watch?v=aw1pzqxVWjU
897,2011-05-14T03:17:06+0000,10218552285255958_210786535608653,
898,2011-05-12T21:59:25+0000,10218552285255958_2066248613418,Lacrimógena =( cof cof cof...
899,2011-05-10T23:26:51+0000,10218552285255958_144671305604703,http://www.fayerwayer.com/2011/05/chile-anonymous-prepara-ataque-contra-hidroaysen/
900,2011-05-10T04:10:50+0000,10218552285255958_2059330440468,"Muerte a Piñera , Hinzpeter y Golborne"
901,2011-05-08T04:37:32+0000,10218552285255958_2054488079412,Golborne CTM por tu culpa estoy trabajando a esta hora
902,2011-05-03T03:12:30+0000,10218552285255958_220108284666998,"Foto de Osama muerto...esta sí es !!!
"
903,2011-05-02T23:46:33+0000,10218552285255958_2042880429228,Vi un atropello :(
904,2011-04-30T14:58:44+0000,10218552285255958_223729944307813,http://www.youtube.com/watch?v=oBIxScJ5rlY
905,2011-04-30T02:18:22+0000,10218552285255958_2036353546060,Muchas gracias a todos por darse el tiempo de saludar !!!=)
906,2011-04-28T02:36:56+0000,10218552285255958_2032187241905,
907,2011-04-22T15:49:35+0000,10218552285255958_2019993057058,Llueve !! =(
908,2011-04-16T16:21:23+0000,10218552285255958_2004488189446,Fermentando....
909,2011-04-15T23:36:32+0000,10218552285255958_2002536420653,
910,2011-03-26T02:38:41+0000,10218552285255958_1942117230211,Idea mía o se escucha el concierto de U2 en Santiago ..??
911,2011-03-25T13:22:53+0000,10218552285255958_1940811597571,It's Friday...Friday...Friday..Friday..
912,2011-03-15T00:53:13+0000,10218552285255958_1918375116673,"3,14159265"
913,2011-03-12T05:08:34+0000,10218552285255958_209629215717739,http://24.media.tumblr.com/tumblr_lhxdo6CuxK1qbqt8go1_400.jpg
914,2011-03-11T21:33:46+0000,10218552285255958_1911062413860,Alarma de tsunami :S. Evacuación ??? wtf
915,2011-03-11T15:45:09+0000,10218552285255958_199180786773182,
916,2011-03-11T15:21:21+0000,10218552285255958_1910171551589,ola ola ola
917,2011-03-09T00:19:09+0000,10218552285255958_157426390980189,
918,2011-03-07T04:09:52+0000,10218552285255958_195790517107669,O Justin Bieber Brasileiro ...
919,2011-03-01T23:09:42+0000,10218552285255958_1891753531150,“Quien habla mal de mí a mis espaldas mi culo contempla”
920,2011-02-26T20:12:53+0000,10218552285255958_154103341315161,http://www.youtube.com/watch?v=FrK6N4db-ik
921,2011-02-25T03:29:15+0000,10218552285255958_191726797528317,http://www.youtube.com/watch?v=Y5NoVah-bY8
922,2011-02-17T23:40:43+0000,10218552285255958_200184666661389,Linda letra ¬¬ 
923,2011-02-16T00:56:03+0000,10218552285255958_183369451698165,"... ""la función debe continuar"" xD"
924,2011-02-14T19:39:41+0000,10218552285255958_164352790283550,Me paso a Valentin por la zanja....
925,2011-02-06T07:07:43+0000,10218552285255958_175847802459591,Muy buena idea para poner en práctica (:
926,2011-02-01T01:31:22+0000,10218552285255958_187149914638862,La reencarnación :S
927,2011-01-19T01:43:32+0000,10218552285255958_189454781081056,Hinzpeter aweonao ctm
928,2011-01-17T23:56:22+0000,10218552285255958_101639776580909,
929,2011-01-11T00:58:38+0000,10218552285255958_190560857626667,Magallanes is not Chile
930,2011-01-10T02:52:21+0000,10218552285255958_1804366706534,
931,2011-01-06T04:04:59+0000,10218552285255958_121287881273676,"Pantalón cortito .. medias de algodón ,, ya de chiquitito parecía maricón ....Que bolu !! Que bolu !!"
932,2011-01-04T02:54:44+0000,10218552285255958_125133740886234,moraleja : Leer los avisos de corte programado de luz ...mierda !!!
933,2011-01-02T21:27:22+0000,10218552285255958_185366838156555,Querían 2011 sin terremotos ?... ahí les va 7.1° xD
934,2010-12-23T05:03:15+0000,10218552285255958_171194316252787,
935,2010-12-21T22:40:40+0000,10218552285255958_157731407606700,calooooooooooooooor
936,2010-12-21T00:25:26+0000,10218552285255958_137576666299794,Lamia El Yandouzi ...ya sabes...te espero...xD
937,2010-12-08T01:26:15+0000,10218552285255958_170776572954056,Con el permiso de mis amigos de facebook : me recago en la mil y una puta que lo parió !!!!!..... Gracias
938,2010-12-02T02:28:39+0000,10218552285255958_117380278328114,http://www.youtube.com/watch?v=qe1ScoePqVA
939,2010-11-27T20:52:57+0000,10218552285255958_131601800229840,BCI y la ctm !!
940,2010-11-10T04:13:05+0000,10218552285255958_111393765593385,http://www.youtube.com/watch?v=Gd5yN43TqCk
941,2010-11-01T14:54:21+0000,10218552285255958_103068669763300,http://www.youtube.com/watch?v=OBSkLfVp2fQ
942,2010-10-17T03:19:08+0000,10218552285255958_133791546671911,http://www.youtube.com/watch?v=zXIuAz7aryo
943,2010-10-10T05:30:32+0000,10218552285255958_161027860592034,http://www.simpsonizados.com/48-3x13-Bart-y-la-radio.html
944,2010-09-30T04:14:14+0000,10218552285255958_163734546971424,Quiero mi cuarto de libra ahora !!!! ..épico
945,2010-09-30T03:12:05+0000,10218552285255958_130025240380850,http://www.youtube.com/watch?v=UyyAf45bCRE
946,2010-09-26T19:23:06+0000,10218552285255958_153713637996681,http://www.youtube.com/watch?v=905RCiPGitQ&feature=related
947,2010-09-23T16:39:00+0000,10218552285255958_116508418406877,Tembloooooooor
948,2010-09-19T18:19:29+0000,10218552285255958_143100382399152,Should i stay or should i go ...?
949,2010-09-04T06:14:55+0000,10218552285255958_149628568393537,gracias CORFO !! xD
950,2010-08-25T07:01:24+0000,10218552285255958_1585573596843,
951,2010-08-14T01:42:01+0000,10218552285255958_118011374916536,"System.out.println(""odio java"");"
952,2010-07-22T20:00:54+0000,10218552285255958_121641334548452,Gracias clorhidrato de oximetazolina
953,2010-07-16T06:27:10+0000,10218552285255958_133421400031316,Frio !!!
954,2010-07-07T20:14:39+0000,10218552285255958_135995769763001,Hay que comerse al puto pulpo
955,2010-07-03T19:21:25+0000,10218552285255958_139772209367377,un colocolino en semis...falta otro....vamos Lucas Barrios !!
956,2010-07-03T15:54:14+0000,10218552285255958_134672186553625,¿Y que pasó barrilete cósmico?
957,2010-06-29T23:06:42+0000,10218552285255958_115901891788772,Lucas Barrios nos vengará !!
958,2010-06-28T20:07:54+0000,10218552285255958_133352933361312,kaka...elano..y nos fuimos a mierda... xD
959,2010-06-25T22:46:23+0000,10218552285255958_111566675557981,Siempre tiene que cagarla un weon de la U...1998 Ronald Fuentes...2010 Marcos Estrada.. CTM !!!!
960,2010-06-20T07:16:16+0000,10218552285255958_1504428728272,
961,2010-06-18T19:02:58+0000,10218552285255958_131703193523859,Aji sequeando...
962,2010-06-18T14:13:38+0000,10218552285255958_122802397761461,Como sopa....
963,2010-06-15T23:10:52+0000,10218552285255958_112077838838146,Canción futbolera :)
964,2010-06-02T02:09:24+0000,10218552285255958_115541911822089,http://www.youtube.com/watch?v=SluY9eHNSe8
965,2010-05-17T02:13:54+0000,10218552285255958_126803700664413,cof cof ...muriendo
966,2010-04-27T02:59:49+0000,10218552285255958_112429232125913,internet con el gentil auspicio de mis vecinos :)
967,2010-04-03T03:29:19+0000,10218552285255958_1414535280992,Una tarde de aburrimiento...1200 fotos :)
968,2010-03-18T03:29:26+0000,10218552285255958_375882309572,http://www.youtube.com/watch?v=iwGFalTRHDA
969,2010-03-18T03:19:55+0000,10218552285255958_10150148541010602,tembloooor ...ya te echaba de menos xD
970,2010-03-15T02:22:59+0000,10218552285255958_367346060769,Con el apagón que cosas suceden...que cosas suceden con el apagón xD
971,2010-03-15T02:20:38+0000,10218552285255958_10150142036890072,http://www.youtube.com/watch?v=jv5HaPgp-To
972,2010-03-13T17:15:06+0000,10218552285255958_361424691918,http://www.youtube.com/watch?v=NE8bxgE88F0
973,2010-03-11T17:30:34+0000,10218552285255958_380339773124,Putas réplicas...no para de temblar hoy !!!!!!!
974,2010-03-11T04:00:06+0000,10218552285255958_397783456080,Esperando la gran réplica :)
975,2010-03-04T02:46:05+0000,10218552285255958_344585922527,replicassssss
976,2010-03-02T01:40:06+0000,10218552285255958_10150106829025274,gracias a todos los que han preguntado...solo fue un gran susto
977,2010-02-28T02:38:37+0000,10218552285255958_355681243063,Terremoto !! earthquake !! :(...todo bien. Estoy ok
978,2010-02-07T15:43:49+0000,10218552285255958_293808811028,http://www.youtube.com/watch?v=fkuOAY-S6OY
979,2010-02-06T04:22:18+0000,10218552285255958_309715056476,http://www.youtube.com/watch?v=0C3zgYW_FAM
980,2010-01-28T21:15:39+0000,10218552285255958_276787023330,http://www.youtube.com/watch?v=HZrEKZf9d74
981,2010-01-28T18:27:06+0000,10218552285255958_279697931891,Creo que me están cagando.....
982,2010-01-23T15:35:40+0000,10218552285255958_458318960192,http://www.youtube.com/watch?v=nbuBhWx4kO8
983,2010-01-23T02:02:00+0000,10218552285255958_261464262900,odio esta ciudad de mierda !!!
984,2009-12-31T19:18:33+0000,10218552285255958_219623063343,a Valparaiso :)
985,2009-12-30T13:16:56+0000,10218552285255958_229333800951,http://www.youtube.com/watch?v=TIx6b_sM-SY
986,2009-12-27T06:38:51+0000,10218552285255958_245051791873,http://www.youtube.com/watch?v=ZsBfPhtSWl8
987,2009-12-10T16:04:48+0000,10218552285255958_228613716534,http://www.youtube.com/watch?v=Cl-5TrGakWY
988,2009-12-01T22:26:40+0000,10218552285255958_192989517839,http://www.youtube.com/watch?v=lMLnDuzgkjo
989,2009-11-28T20:38:37+0000,10218552285255958_217120885258,@ V Región
990,2009-11-28T11:56:19+0000,10218552285255958_219847008905,En santiago
991,2009-11-23T00:26:31+0000,10218552285255958_183887391031,http://www.youtube.com/watch?v=N35xM5GbLDk
992,2009-11-22T17:39:46+0000,10218552285255958_181403593805,http://www.youtube.com/watch?v=y0NiYB6nAJY
993,2009-11-20T23:06:53+0000,10218552285255958_180015013541,http://www.youtube.com/watch?v=JnVPvvYP26U
994,2009-10-26T16:22:14+0000,10218552285255958_163645426710,Nieve de mierda !!!
995,2009-10-23T21:52:55+0000,10218552285255958_173374274816,Clima del orto
996,2009-10-22T05:10:28+0000,10218552285255958_193282489777,Casino 1 - Javier 0 :(
997,2009-10-18T02:14:58+0000,10218552285255958_188564594675,En Punta Arenas !!!
998,2009-10-15T23:43:52+0000,10218552285255958_161476767065,"""Que la chupen y la sigan chupando"" . Diego Armando Maradona"
999,2009-10-14T16:51:08+0000,10218552285255958_148874343950,http://www.youtube.com/watch?v=GA8z7f7a2Pk&feature=player_embedded
1000,2009-10-11T03:32:21+0000,10218552285255958_173759859467,
1001,2009-10-10T23:53:59+0000,10218552285255958_156760211775,a sudáfrica 2010 ...wiiiiiiii :)
1002,2009-10-10T23:38:11+0000,10218552285255958_284799270033,gooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooool al mundial !!!!!
1003,2009-10-06T23:31:51+0000,10218552285255958_147474998805,Aburridooooo
1004,2009-10-03T21:16:24+0000,10218552285255958_169446296803,gooooooooooooooooooooooooooooooooooooooooooooooooooool
1005,2009-10-01T17:45:00+0000,10218552285255958_145060941093,¿Alguién por Viña?
1006,2009-09-30T22:52:09+0000,10218552285255958_285455315576,JETLAG ...SYSTEM FAILURE
1007,2009-09-29T00:18:21+0000,10218552285255958_156974359121,Adiós Albacete... los echaré a todos de menos :(
1008,2009-09-20T21:22:58+0000,10218552285255958_137841703650,http://www.youtube.com/watch?v=ZthNYozVwNM
1009,2009-09-20T20:53:19+0000,10218552285255958_134682063459,“Quien habla mal de mí a mis espaldas mi culo contempla”
1010,2009-09-19T03:04:59+0000,10218552285255958_147829848536,http://www.youtube.com/watch?v=5c_RFNNJXAY
1011,2009-09-09T12:01:37+0000,10218552285255958_129678046171,"ya no parece un delincuente, ahora tiene el pelo corto y sin barba.."
1012,2009-09-08T14:30:36+0000,10218552285255958_161083754697,¡¡¡ Feria !!!!
1013,2009-09-08T14:04:09+0000,10218552285255958_151343217068,http://www.youtube.com/watch?v=jKFO4hV8Zvc
1014,2009-09-03T07:58:05+0000,10218552285255958_129048564390,"""Bring us a pitcher of beer every seven minutes until somebody passes out. And then bring one every ten minutes "". Thornton Melon"
1015,2009-09-02T15:33:09+0000,10218552285255958_127107354570,"Identifican a DOS chilenos que usaban el ""hurto de la mancha"" para robar en España --> http://www.emol.com/noticias/internacional/detalle/detallenoticias.asp?idnoticia=374294"
1016,2009-09-01T19:54:30+0000,10218552285255958_126870017074,llego el loser...
1017,2009-08-25T19:41:21+0000,10218552285255958_142101676400,http://www.youtube.com/watch?v=VY_I6doz6Qk
1018,2009-08-25T17:48:13+0000,10218552285255958_148097941367,Me cago en la puta madre !!!!! grrrrrrrrrrrrrrrrrrr..... amén
1019,2009-08-24T22:15:48+0000,10218552285255958_242027590102,Bloquear los quiz de facebook =) --> http://deunplumazo.blogspot.com/2009/06/esconder-los-quiz-o-test-de-facebook.html
1020,2009-08-21T21:18:08+0000,10218552285255958_119527987978,http://www.youtube.com/watch?v=7Y-DibwjEn0&feature=fvw
1021,2009-08-19T22:09:48+0000,10218552285255958_119191584220,http://www.youtube.com/watch?v=yZ2GUhSBbL4
1022,2009-08-18T00:55:39+0000,10218552285255958_119309204532,http://www.youtube.com/watch?v=VLydbSpTxZg
1023,2009-08-14T23:43:17+0000,10218552285255958_116357521793,http://www.youtube.com/watch?v=ty5rjNG7gU4
1024,2009-08-13T23:17:41+0000,10218552285255958_119761817130,http://www.youtube.com/watch?v=JsL9q3Pr4kw
1025,2009-08-13T15:00:28+0000,10218552285255958_123583601695,http://www.youtube.com/watch?v=OB9QQfo5d4w
1026,2009-08-09T14:23:54+0000,10218552285255958_132627522526,http://www.youtube.com/watch?v=2ohGXCoQ_3o
1027,2009-07-28T16:34:24+0000,10218552285255958_109055424267,¿ 42 °C ?
1028,2009-07-23T08:55:33+0000,10218552285255958_105096478266,ctm !! 40 º C :(
1029,2009-07-13T20:09:33+0000,10218552285255958_117724105488,http://www.youtube.com/watch?v=iyfu_mU-dmo
1030,2009-07-13T19:34:00+0000,10218552285255958_106968192609,puto calor !!
1031,2009-07-09T21:58:08+0000,10218552285255958_111910693473,http://www.youtube.com/watch?v=S4beHhUp3-4
1032,2009-07-07T20:26:58+0000,10218552285255958_107473776274,calor y la ctm...me ahogo !!!!
1033,2009-07-07T11:13:18+0000,10218552285255958_98801934355,http://www.youtube.com/watch?v=wQXVDV8ZRuA
1034,2009-07-06T18:34:01+0000,10218552285255958_122546768941,aburrimiento
1035,2009-07-01T20:31:55+0000,10218552285255958_117601186792,que calor oe oooo !!!
1036,2009-07-01T19:02:36+0000,10218552285255958_124635716116,http://www.youtube.com/watch?v=hMnk7lh9M3o
1037,2009-06-28T21:37:45+0000,10218552285255958_96548017140,http://www.youtube.com/watch?v=aSqo17o2a1w
1038,2009-06-26T17:11:36+0000,10218552285255958_112499710978,http://www.youtube.com/watch?v=gfF4JslPPxw
1039,2009-06-15T17:12:49+0000,10218552285255958_200781355150,chamuscándose :(
1040,2009-06-14T14:59:34+0000,10218552285255958_94077742369,35 °C y subiendo :(
1041,2009-06-13T14:22:41+0000,10218552285255958_89404429670,calor !!!
1042,2009-06-09T19:05:43+0000,10218552285255958_85785734723,http://www.youtube.com/watch?v=wZFkXQKCuBc
1043,2009-06-06T18:46:20+0000,10218552285255958_1173030963535,Zzzzzzzzzzzzzzzzzzzz
1044,2009-06-02T15:22:31+0000,10218552285255958_111023431647,calor ctm !!
1045,2009-05-27T23:12:17+0000,10218552285255958_90972101894,"""...boti boti boti madridista el qui no boti"""
1046,2009-05-27T17:01:39+0000,10218552285255958_106013554186,"1, 2, 6 , 42, 1806, ........... ???"
1047,2009-05-21T19:10:09+0000,10218552285255958_83049238858,calor !!!!
1048,2009-05-13T17:33:02+0000,10218552285255958_87129050597,Visca el Barça
1049,2009-05-11T19:40:46+0000,10218552285255958_82272869395,http://www.youtube.com/watch?v=KwN_eNUKzWM
1050,2009-05-11T14:54:33+0000,10218552285255958_75182333457,"arriba, arriba, abajo, abajo, izquierda, derecha, izquierda, derecha, B, A, ENTER"
1051,2009-05-09T12:02:59+0000,10218552285255958_77317684069,http://www.youtube.com/watch?v=ktJPlWf1yh4
1052,2009-05-07T08:05:47+0000,10218552285255958_75985777980,http://javigon81.elbruto.es
1053,2009-05-01T17:08:45+0000,10218552285255958_82623155372,moais en un comercial de cerveza español ...cuek
1054,2009-04-27T12:22:39+0000,10218552285255958_100713530201,Gripe porcina en Albacete !!! ... :D
1055,2009-04-22T23:06:24+0000,10218552285255958_72722101157,
1056,2009-04-22T12:19:52+0000,10218552285255958_75859890137,http://javigon81.elbruto.es
1057,2009-04-22T12:02:58+0000,10218552285255958_70014667915,a Euskal Herria :D
1058,2009-04-12T17:48:38+0000,10218552285255958_78492262358,
1059,2009-04-10T16:28:09+0000,10218552285255958_83820647880,esperando irse al infierno por comer carne en viernes santo..
1060,2009-03-26T12:54:58+0000,10218552285255958_63453610946,mi nombre a Marte --> http://mars.jpl.nasa.gov/msl/participate/sendyourname/
1061,2009-03-23T23:12:24+0000,10218552285255958_75986116538,
1062,2009-03-23T23:10:22+0000,10218552285255958_59013949626,
1063,2009-03-23T23:01:19+0000,10218552285255958_76312331416,
1064,2009-03-23T22:59:24+0000,10218552285255958_59671089421,
1065,2009-03-23T22:57:02+0000,10218552285255958_71752155718,
1066,2009-03-23T22:52:28+0000,10218552285255958_60655013475,
1067,2009-03-23T22:47:33+0000,10218552285255958_63382701119,
1068,2009-03-23T22:41:02+0000,10218552285255958_60190707479,
1069,2009-03-23T22:39:10+0000,10218552285255958_71988738192,
1070,2009-03-20T21:24:52+0000,10218552285255958_70636544467,dia del ass
1071,2009-03-19T18:08:28+0000,10218552285255958_57637944751,fin de semana largo pa aburrirse...
1072,2009-03-15T17:24:06+0000,10218552285255958_57373731450,
1073,2009-03-15T17:10:51+0000,10218552285255958_57553137948,"El alcohol produce amnesia, y otras cosas que no recuerdo..."
1074,2009-03-15T17:04:36+0000,10218552285255958_59860901369,
1075,2009-03-07T16:10:31+0000,10218552285255958_55187327438,
1076,2009-03-07T11:30:17+0000,10218552285255958_54965871661,
1077,2009-03-02T22:45:18+0000,10218552285255958_134568660466,
1078,2009-03-02T22:32:00+0000,10218552285255958_54053113058,
1079,2009-03-02T21:11:41+0000,10218552285255958_66515159187,con un pie y 3/4 de vuelta
1080,2009-02-22T14:52:27+0000,10218552285255958_51471779266,Hombre invisible busca mujer transparente para hacer lo nunca visto
1081,2009-02-15T20:47:50+0000,10218552285255958_52074072895,"Trabajar nunca mato a nadie, pero para que arriesgarse"
1082,2009-02-10T11:30:41+0000,10218552285255958_50379571940,"“Gasté mucho dinero en coches, alcohol y mujeres. El resto lo he malgastado” (George Best)"
1083,2009-02-04T15:37:35+0000,10218552285255958_120886155283,☛  ☚
1084,2009-02-01T02:50:34+0000,10218552285255958_1098381377342,
1085,2009-02-01T02:37:40+0000,10218552285255958_1098376977232,
1086,2009-01-31T14:12:10+0000,10218552285255958_1098055649199,
1087,2009-01-08T13:56:19+0000,10218552285255958_60166860169,nevando !!
1088,2009-01-04T03:26:46+0000,10218552285255958_42065564845,ctm #&$%&$# !!!
1089,2008-12-16T01:15:19+0000,10218552285255958_1077766141974,
1090,2008-12-13T14:45:42+0000,10218552285255958_50115539609,con frío..quién me manda a quedarme...
1091,2008-12-03T20:55:07+0000,10218552285255958_53589450940,con frío...:(
1092,2008-12-01T23:09:28+0000,10218552285255958_38916592378,nevando en Albacete :(
1093,2008-11-24T14:15:25+0000,10218552285255958_47150938017,está descansando luego de la indigna derrota
1094,2008-10-17T19:51:51+0000,10218552285255958_53166053032,
1095,2008-08-12T10:18:57+0000,10218552285255958_1037995787740,en mi chuchitril nuevo
1096,2008-08-10T16:48:12+0000,10218552285255958_1036952601661,
1097,2008-08-10T11:24:15+0000,10218552285255958_1036651634137,
1098,2008-07-31T00:41:54+0000,10218552285255958_1033533596188,
1099,2008-07-31T00:21:37+0000,10218552285255958_1033526156002,
1100,2008-07-30T01:26:38+0000,10218552285255958_1033236508761,is homeless :(
1101,2008-07-29T22:03:30+0000,10218552285255958_1033180067350,de vuelta a España !!!
1102,2008-07-23T15:22:41+0000,10218552285255958_1031241298882,En Marruecos !!!
1103,2008-07-18T11:16:15+0000,10218552285255958_1029875664742,Mañana a  Marruecos =)
1104,2008-07-17T10:56:55+0000,10218552285255958_1029594697718,2 dias pa Marruecos
1105,2008-07-14T17:55:59+0000,10218552285255958_1028885919999,5 dias pa Marruecos
1106,2008-07-11T01:17:05+0000,10218552285255958_1028103380436,Contando los dias pa Marruecos
1107,2008-06-30T00:53:48+0000,10218552285255958_1025673159682,celebrando el triunfo de españa..saluuuu
